Table 1
Species	Family	Order	Class	State	References
Sonora_semiannulata	Colubridae	Serpentes	Lepidosauria	0	"Young, 2003"
Stenorrhina_freminvillei	Colubridae	Serpentes	Lepidosauria	0	"Young, 2003"
Thamnophis_marcianus	Colubridae	Serpentes	Lepidosauria	0	"Young, 2003"
Thamnophis_proximus	Colubridae	Serpentes	Lepidosauria	0	"Young, 2003"
Thelotornis_capensis	Colubridae	Serpentes	Lepidosauria	0	"Young, 2003"
Thrasops_jacksonii	Colubridae	Serpentes	Lepidosauria	0	"Young, 2003"
Tropidodipsas_sartorii	Colubridae	Serpentes	Lepidosauria	0	"Young, 2003"
Xenochrophis_piscator	Colubridae	Serpentes	Lepidosauria	0	"Young, 2003"
Xenopholis_scalaris	Colubridae	Serpentes	Lepidosauria	0	"Young, 2003"
Xenoxybelis_boulengeri	Colubridae	Serpentes	Lepidosauria	0	"Young, 2003"
Acanthophis_antarcticus	Elapidae	Serpentes	Lepidosauria	0	"Young, 2003"
Austrelaps_superbus	Elapidae	Serpentes	Lepidosauria	0	"Young, 2003"
Bungarus_fasciatus	Elapidae	Serpentes	Lepidosauria	0	"Young, 2003"
Cacophis_squamulosus	Elapidae	Serpentes	Lepidosauria	0	"Young, 2003"
Demansia_psammophis	Elapidae	Serpentes	Lepidosauria	0	"Young, 2003"
Dendroaspis_polylepis	Elapidae	Serpentes	Lepidosauria	0	"Schott, 2005"
Denisonia_devisi	Elapidae	Serpentes	Lepidosauria	0	"Young, 2003"
Drysdalia_coronoides	Elapidae	Serpentes	Lepidosauria	0	"Young, 2003"
Echiopsis_atriceps	Elapidae	Serpentes	Lepidosauria	0	"Young, 2003"
Elapsoidea_nigra	Elapidae	Serpentes	Lepidosauria	0	"Young, 2003"
Enhydrina_schistosa	Elapidae	Serpentes	Lepidosauria	0	"Young, 2003"
Furina_diadema	Elapidae	Serpentes	Lepidosauria	0	"Young, 2003"
Hemiaspis_signata	Elapidae	Serpentes	Lepidosauria	0	"Young, 2003"
Hoplocephalus_bitorquatus	Elapidae	Serpentes	Lepidosauria	0	"Young, 2003"
Hydrophis_ornatus	Elapidae	Serpentes	Lepidosauria	0	"Young, 2003"
Micrurus_fulvius	Elapidae	Serpentes	Lepidosauria	0	"Young, 2003"
Naja_naja	Elapidae	Serpentes	Lepidosauria	0	"Young, 2003"
Notechis_scutatus	Elapidae	Serpentes	Lepidosauria	0	"Young, 2003"
Oxyuranus_scutellatus	Elapidae	Serpentes	Lepidosauria	0	"Young, 2003"
Pseudechis_australis	Elapidae	Serpentes	Lepidosauria	0	"Young, 2003"
Pseudonaja_textilis	Elapidae	Serpentes	Lepidosauria	0	"Young, 2003"
Rhinoplocephalus_bicolor	Elapidae	Serpentes	Lepidosauria	0	"Young, 2003"
Simoselaps_calonotus	Elapidae	Serpentes	Lepidosauria	0	"Young, 2003"
Sinomicrurus_macclellandi	Elapidae	Serpentes	Lepidosauria	0	"Young, 2003"
Suta_spectabilis	Elapidae	Serpentes	Lepidosauria	0	"Young, 2003"
Tropidechis_carinatus	Elapidae	Serpentes	Lepidosauria	0	"Young, 2003"
Cantoria_violacea	Homalopsidae	Serpentes	Lepidosauria	0	"Young, 2003"
Cerberus_rynchops	Homalopsidae	Serpentes	Lepidosauria	0	"Young, 2003"
Enhydris_enhydris	Homalopsidae	Serpentes	Lepidosauria	0	"Young, 2003"
Fordonia_leucobalia	Homalopsidae	Serpentes	Lepidosauria	0	"Young, 2003"
Gerarda_prevostiana	Homalopsidae	Serpentes	Lepidosauria	0	"Young, 2003"
Amblyodipsas_polylepis	Lamprophiidae	Serpentes	Lepidosauria	0	"Young, 2003"
Aparallactus_capensis	Lamprophiidae	Serpentes	Lepidosauria	0	"Young, 2003"
Atractaspis_microlepidota	Lamprophiidae	Serpentes	Lepidosauria	0	"Young, 2003"
Bothrophthalmus_lineatus	Lamprophiidae	Serpentes	Lepidosauria	0	"Young, 2003"
Buhoma_procterae	Lamprophiidae	Serpentes	Lepidosauria	0	"Young, 2003"
Duberria_lutrix	Lamprophiidae	Serpentes	Lepidosauria	0	"Young, 2003"
Gonionotophis_brussauxi	Lamprophiidae	Serpentes	Lepidosauria	0	"Young, 2003"
Hemirhagerrhis_kelleri	Lamprophiidae	Serpentes	Lepidosauria	0	"Young, 2003"
Hormonotus_modestus	Lamprophiidae	Serpentes	Lepidosauria	0	"Young, 2003"
Lamprophis_fuliginosus	Lamprophiidae	Serpentes	Lepidosauria	0	"Young, 2003"
Lycophidion_capense	Lamprophiidae	Serpentes	Lepidosauria	0	"Young, 2003"
Mehelya_capensis	Lamprophiidae	Serpentes	Lepidosauria	0	"Young, 2003"
Micrelaps_bicoloratus	Lamprophiidae	Serpentes	Lepidosauria	0	"Young, 2003"
Polemon_collaris	Lamprophiidae	Serpentes	Lepidosauria	0	"Young, 2003"
Prosymna_meleagris	Lamprophiidae	Serpentes	Lepidosauria	0	"Young, 2003"
Psammophis_angolensis	Lamprophiidae	Serpentes	Lepidosauria	0	"Young, 2003"
Psammophylax_tritaeniatus	Lamprophiidae	Serpentes	Lepidosauria	0	"Young, 2003"
Rhamphiophis_oxyrhynchus	Lamprophiidae	Serpentes	Lepidosauria	0	"Young, 2003"
Leptotyphlops_humilis	Leptotphlopidae	Serpentes	Lepidosauria	0	"Young, 2003"
Leptotyphlops_goudotii	Leptotyphlopidae	Serpentes	Lepidosauria	0	"Young, 2003"
Loxocemus_bicolor	Loxocemidae	Serpentes	Lepidosauria	0	"Young, 2003"
Pareas_macularius	Pareatidae	Serpentes	Lepidosauria	0	"Young, 2003"
Aspidites_melanocephalus	Pythonidae	Serpentes	Lepidosauria	0	"McCracken, 2011"
